RecordID,Timestamp,ConsumerID,Consumption_Liters,ConsumerType,Location
51042055,2023-07-25 06:09:28,37547,4132,Commercial,New Joelside
77788558,2023-12-07 07:13:40,40286,3225,Residential,Millerburgh
65496253,2023-11-25 03:55:53,63900,6623,Commercial,West Keith
71758603,2023-04-11 09:45:30,2975,7195,Residential,Lake Ariana
68149878,2023-06-05 11:17:02,34960,497,Industrial,Sandrabury
31089336,2023-03-28 01:19:48,8041,5492,Industrial,North Ruthville
25239982,2023-01-09 20:58:36,57076,6098,Commercial,Tonyaville
426784,2023-01-15 11:46:57,62214,9238,Commercial,Johnstonport
31510941,2023-03-10 01:18:47,32376,4342,Industrial,Leeborough
2956515,2023-09-02 13:13:23,36835,7578,Residential,Cameronland
99583725,2023-08-14 16:07:02,13047,585,Residential,Andrewmouth
31377526,2023-05-21 22:40:23,26252,4391,Commercial,Lake Maureen
99592233,2023-06-13 06:10:12,86223,8122,Commercial,Davidstad
66490685,2023-10-03 08:55:38,26207,5603,Commercial,Susanshire
90341019,2023-09-05 21:08:28,66588,555,Industrial,Bushstad
38304391,2023-06-13 21:11:13,77303,4478,Residential,East Melanie
74106020,2023-06-05 19:46:10,62150,8683,Industrial,Pattonfort
77805738,2023-08-06 03:13:03,39156,9216,Residential,Harperfort
21174083,2023-08-27 02:36:55,7192,4253,Industrial,Lake Ryan
43457839,2023-05-21 05:09:56,59573,8482,Commercial,Lake Mariaside
83522967,2023-12-04 15:17:56,48005,1850,Commercial,New Holly
38622375,2023-09-09 16:26:59,16048,8390,Residential,North Frankland
71451497,2023-03-23 05:49:07,46699,1398,Commercial,Sullivanstad
19988893,2023-07-19 10:56:31,45218,7168,Industrial,North Richardside
81304375,2023-05-14 01:34:57,95224,9161,Residential,Barkermouth
8541421,2023-12-19 07:20:15,57835,3353,Industrial,West Lindsay
72470765,2023-03-20 16:22:50,46309,8041,Commercial,Garciachester
28041203,2023-08-19 09:44:08,3883,9152,Residential,Paulmouth
86642363,2023-02-28 07:04:40,31614,9495,Residential,Davishaven
76349047,2023-02-01 14:33:43,15317,543,Residential,Hughestown
63402390,2023-07-16 09:42:07,64815,2147,Commercial,Biancamouth
1392911,2023-08-26 18:12:21,40087,9180,Industrial,Lake Michael
59369615,2023-06-15 09:17:55,62519,1790,Commercial,Snydertown
24925259,2023-05-30 08:47:00,82026,3939,Commercial,South Amanda
52886471,2023-02-23 16:36:25,60303,6501,Industrial,Powelltown
64771217,2023-10-31 06:24:38,63025,5957,Industrial,East Antonio
33370388,2023-09-15 11:41:45,34559,1129,Residential,Lake Stephanie
27099294,2023-01-03 12:00:07,31432,5008,Residential,East Denise
77285716,2023-11-10 16:10:55,69886,7924,Industrial,Ginafurt
23687189,2023-07-18 12:10:39,19838,3625,Residential,South Adrienneton
90221481,2023-06-21 15:46:08,65916,4739,Commercial,Caldwellberg
44373450,2023-06-13 12:09:20,15878,7352,Commercial,South Katie
94980097,2023-10-07 15:30:06,85579,2705,Residential,Lambborough
7755098,2023-11-28 12:19:05,78799,1966,Industrial,East Josephtown
37041269,2023-10-15 08:29:37,67518,5927,Industrial,West Scott
65996380,2023-06-29 04:31:01,3148,4758,Residential,Goldenville
10562637,2023-05-18 01:51:08,99393,1261,Industrial,Heatherhaven
97365917,2023-05-21 07:17:11,36967,8891,Commercial,Port Joseph
76649776,2023-04-13 14:10:11,14415,2672,Commercial,West Anna
85001058,2023-11-22 11:54:17,97157,455,Residential,Johnbury
46845602,2023-07-15 18:39:57,61105,5012,Residential,Heatherstad
43365840,2023-04-21 16:19:29,1195,9216,Residential,Kathleenborough
68576174,2023-05-02 10:20:42,21630,741,Residential,South Linda
89377678,2023-03-11 05:01:08,53386,1817,Commercial,Michaelland
33764377,2023-10-18 05:25:56,14951,8648,Residential,Jonesstad
13931015,2023-05-11 04:50:47,94650,9526,Commercial,Edwardchester
10821399,2023-10-17 15:41:22,70056,2558,Commercial,North Shellymouth
39391431,2023-08-15 11:43:30,82291,9111,Industrial,Lake Brian
2037162,2023-01-25 21:07:29,61034,6904,Commercial,Lake Darius
62244800,2023-08-06 05:15:20,43193,9350,Residential,Lake Paul
92565692,2023-08-06 21:17:03,14803,5988,Industrial,Crawfordberg
70869213,2023-09-21 04:02:59,32915,8660,Commercial,Kevinhaven
13533781,2023-03-17 13:29:19,96510,9676,Commercial,Port Timothy
17766070,2023-11-03 14:46:49,3561,1994,Residential,Priceton
55470475,2023-09-10 04:42:40,72677,4805,Industrial,Lake Joshua
74801745,2023-05-02 18:49:33,62263,1698,Industrial,New Danaburgh
67593484,2023-10-23 23:48:54,3648,3997,Residential,Carsonfurt
32432681,2023-06-17 17:22:11,40644,6941,Residential,Port Benjaminchester
18859727,2023-05-22 06:57:47,23124,3526,Residential,South Joefort
38022694,2023-02-23 09:06:52,64660,2966,Commercial,Chamberston
40688901,2023-05-21 02:19:51,92181,6689,Commercial,Port Sandyberg
18775758,2023-07-07 15:44:45,10272,7101,Industrial,Andersonfurt
7230365,2023-04-28 02:12:03,7019,4987,Industrial,North Franciscoville
48944257,2023-05-31 14:04:45,78969,5727,Residential,East Anita
45792488,2023-07-30 18:48:59,50134,3466,Commercial,North Kimberly
14122715,2023-09-10 17:52:49,12407,67,Commercial,Meganmouth
70498193,2023-12-01 22:53:36,2617,5898,Commercial,Lake Richardfort
30700046,2023-11-22 10:59:16,97357,6405,Commercial,Granttown
27027488,2023-06-16 06:01:21,34171,6531,Industrial,Williamsview
25590126,2023-01-04 13:34:17,92067,3348,Residential,Port Jessicaport
20007309,2023-08-21 03:08:42,60860,9523,Residential,East Laurahaven
87342590,2023-07-20 06:13:22,63750,2277,Commercial,Port Dennisstad
62374679,2023-04-29 12:27:42,3757,1547,Industrial,Jonesburgh
84614897,2023-06-27 08:12:09,14414,8357,Industrial,Warnershire
59211598,2023-11-21 13:15:22,88810,1976,Commercial,Turnerville
41563693,2023-12-21 11:48:22,20449,3464,Industrial,Chadmouth
16606847,2023-03-31 20:23:57,84407,707,Residential,Daviston
32019424,2023-09-16 20:59:10,24896,5221,Industrial,North Lisa
70725658,2023-12-30 03:10:46,25156,9304,Commercial,East Lauren
16817489,2023-10-12 03:56:51,82451,5321,Residential,Ericaberg
63572785,2023-09-12 08:15:36,15081,7457,Residential,New Brentfurt
67823405,2023-01-06 18:00:27,51211,3403,Commercial,West Joshuaport
31585926,2023-05-26 07:06:48,15373,8299,Residential,East Amy
31751335,2023-06-17 17:59:50,76953,181,Industrial,North Susan
21348138,2023-08-23 02:36:14,68182,2972,Commercial,Burgesston
36194836,2023-06-09 10:40:18,99205,3654,Commercial,North Mark
99145597,2023-11-09 02:22:35,65453,3013,Industrial,Lake Richardburgh
2387177,2023-08-09 05:51:20,5814,6653,Residential,New Heidi
32551226,2023-06-29 04:38:47,56036,4478,Commercial,Thomasview
30358213,2023-03-09 11:22:43,94460,4844,Industrial,West Jeffrey
85709216,2023-09-25 04:51:52,76587,5109,Industrial,Riveraburgh
24263689,2023-11-12 10:36:23,1188,5376,Industrial,West Tracey
42389089,2023-06-16 04:24:36,59870,3765,Industrial,South Ricky
6765288,2023-04-27 22:35:05,82178,2418,Industrial,West Diane
96139588,2023-01-20 23:14:32,28922,9048,Residential,New Aaronview
86791151,2023-10-13 22:20:34,6587,434,Commercial,Nicolestad
19713394,2023-06-21 08:03:51,62290,3523,Commercial,Martinezhaven
76765596,2023-12-23 12:49:52,27892,6418,Industrial,West Tina
49824451,2023-01-19 06:12:20,78874,2178,Commercial,Tammyshire
23862461,2023-09-04 03:24:10,42406,9993,Commercial,New Stephaniemouth
51587946,2023-03-07 12:21:20,101,7457,Commercial,New Rhonda
52173209,2023-09-11 15:39:32,82772,876,Industrial,Ronaldberg
43365001,2023-06-05 20:49:52,69520,2313,Industrial,Davisfurt
59661595,2023-12-21 22:26:16,63023,3274,Residential,North Colin
49954587,2023-07-09 18:01:58,30901,1357,Industrial,Port Kellyfort
51096858,2023-04-08 02:44:28,76186,3998,Residential,Jacksonport
55723840,2023-01-09 18:28:35,62753,8535,Residential,Williefurt
77836920,2023-07-15 01:49:26,11086,868,Industrial,Maureenberg
2117131,2023-03-01 14:47:24,47159,891,Commercial,South Brendaland
31528255,2023-11-23 15:58:38,66694,1555,Residential,Emilyhaven
42118544,2023-10-15 00:15:00,2585,1111,Commercial,East Vincentside
12376008,2023-08-16 22:11:39,77702,6960,Commercial,Edgarburgh
5522451,2023-04-29 12:32:09,14912,3331,Industrial,Alyssaburgh
18808165,2023-09-16 23:26:30,21144,8456,Residential,Garciaburgh
57949493,2023-02-15 01:37:48,1676,8716,Commercial,Melissaborough
99301963,2023-08-28 15:40:57,26132,6266,Residential,Danielborough
49500724,2023-05-23 02:47:11,59184,5540,Residential,Whiteberg
85910440,2023-05-14 14:43:48,59036,8870,Industrial,Lake Stephanie
36520752,2023-09-18 20:23:45,7430,6472,Residential,West Robin
49455846,2023-07-08 02:45:55,19850,7062,Commercial,Joshuastad
91660035,2023-06-10 14:25:05,11613,4151,Commercial,Lake Nicoleton
13029166,2023-06-18 21:22:01,2057,2462,Commercial,Port Larry
53710939,2023-08-03 01:15:36,32764,6667,Industrial,Lake Charles
98178998,2023-08-21 08:49:49,71220,7259,Residential,Port Rileyberg
43772559,2023-09-30 10:55:58,59333,3715,Commercial,Sarahchester
83943136,2023-04-08 21:53:07,1688,3428,Commercial,South Nancytown
50919676,2023-05-24 14:28:40,87152,8867,Industrial,New Lisa
92126003,2023-03-26 23:47:57,980,8036,Residential,North Roger
88897328,2023-01-26 13:34:36,36855,2451,Residential,West Briantown
30824040,2023-09-18 10:19:58,42937,4620,Commercial,Lopezview
77642094,2023-07-29 19:45:17,62157,4522,Industrial,Lake Ashley
94254918,2023-06-06 03:24:17,73184,4975,Residential,Port Andrea
37270296,2023-07-23 13:40:22,5701,3815,Residential,Crystalville
79565440,2023-08-29 06:28:31,25105,9623,Residential,Summersview
75566829,2023-06-26 07:46:12,48782,8695,Commercial,Stephanieside
8238402,2023-09-30 12:21:07,88983,5874,Residential,Grahamside
52493483,2023-05-02 23:03:00,49581,8349,Residential,Ericfurt
93371461,2023-11-03 02:04:53,36957,3544,Industrial,West Angelaburgh
97746138,2023-06-29 08:42:32,1597,7626,Commercial,Richardshaven
39397741,2023-10-25 10:33:49,52817,148,Industrial,Bergertown
98129334,2023-01-23 11:55:27,78272,3321,Residential,North Samantha
83141509,2023-02-22 18:55:17,91942,1050,Residential,North Karenfurt
89480224,2023-08-01 06:55:05,75784,2708,Commercial,New Lawrence
73073703,2023-12-10 19:19:32,38973,9420,Industrial,Richardfurt
50741780,2023-09-05 01:44:46,76915,4273,Commercial,Thomasfort
2997441,2023-01-17 17:13:25,24152,7725,Commercial,Sherritown
81682569,2023-12-17 07:01:50,825,1994,Industrial,West Harry
49938698,2023-12-06 10:17:15,88286,4638,Industrial,New Joseph
15341565,2023-06-16 07:07:54,28893,7566,Commercial,North Jessicafurt
9963607,2023-03-22 05:51:14,65389,9734,Industrial,Lake Crystal
98470531,2023-06-02 17:17:29,35476,2570,Commercial,Lake Kristy
94645954,2023-10-13 05:54:28,1385,9997,Commercial,Harrishaven
54784922,2023-01-15 12:20:03,98664,1713,Industrial,New Jennifer
36560108,2023-06-20 17:59:20,5168,9548,Industrial,North Justinburgh
55734936,2023-04-08 02:35:40,32989,1477,Commercial,East Jillberg
81497877,2023-01-19 07:16:20,54053,9464,Residential,Woodwardbury
56876694,2023-07-17 09:03:37,8422,5437,Commercial,South Russell
92072732,2023-04-21 21:06:15,63084,8303,Residential,Josephbury
82869199,2023-12-15 18:02:55,99863,406,Industrial,East Michelestad
94475686,2023-01-13 01:09:11,3125,816,Industrial,Port Melinda
27624679,2023-04-12 23:52:42,75105,1447,Residential,New Elizabeth
34875656,2023-10-05 05:38:21,88259,6185,Commercial,New Pamelaburgh
55218743,2023-06-10 15:01:38,55328,7180,Commercial,Brownmouth
19564310,2023-07-12 16:58:22,6233,9377,Industrial,Smithside
65143442,2023-08-07 23:07:19,34412,9757,Commercial,East Christopher
60467190,2023-07-03 12:13:02,86311,2287,Industrial,Port Aaronhaven
75928544,2023-05-11 13:12:40,24733,2995,Residential,Brianhaven
53740095,2023-01-14 22:39:17,23186,6825,Residential,East Amanda
35813725,2023-09-06 13:05:14,10380,3652,Industrial,Hamiltonborough
34993568,2023-03-18 19:59:34,62854,8253,Industrial,Lake Andrewbury
90635754,2023-01-27 21:34:49,87541,7655,Residential,East Jillian
68914452,2023-11-26 05:39:20,85329,9085,Commercial,South Kenneth
65695850,2023-03-24 02:03:38,24246,7047,Industrial,North Jennifer
40614004,2023-03-28 19:04:38,40347,9058,Residential,Josephport
16383027,2023-01-24 09:42:31,27559,4803,Commercial,Paulchester
66040705,2023-09-25 01:50:25,21752,564,Industrial,Jonathanmouth
20338907,2023-10-03 03:27:57,8030,7650,Industrial,Lake Eddieberg
544688,2023-12-05 05:54:11,45022,6987,Residential,Dillonview
65670224,2023-11-30 09:12:15,49817,8970,Industrial,Cynthiamouth
52959519,2023-12-30 03:25:02,31236,2902,Commercial,Port Sandra
94984511,2023-08-09 13:31:20,56591,9637,Commercial,Riverafurt
9745322,2023-10-10 23:13:13,10234,759,Commercial,Lake Krystalside
70784993,2023-11-06 09:04:08,24999,8636,Commercial,Harrisburgh
59947983,2023-01-16 23:42:23,6782,2153,Industrial,Thomasville
79323200,2023-12-28 17:29:41,86951,6017,Industrial,Lake Leslieburgh
53839738,2023-09-27 09:41:59,36243,3645,Residential,Lake Briana
5191315,2023-06-24 15:35:55,66304,8038,Industrial,East Leslieville
18949662,2023-01-06 18:18:34,70987,2658,Industrial,Thomasport
32059385,2023-12-01 23:46:44,834,3239,Commercial,Phillipsstad
71031827,2023-08-01 02:03:13,99746,5768,Commercial,South Michaelburgh
89668189,2023-06-25 03:13:14,25010,7357,Residential,Katherineshire
52824964,2023-03-20 08:08:51,49074,7429,Commercial,Jeffreyhaven
46405984,2023-12-26 02:35:03,24208,3985,Commercial,Johnchester
76300489,2023-12-30 17:14:20,76972,3838,Commercial,North Charles
28340757,2023-07-20 20:00:52,69289,4154,Residential,Changfort
52470089,2023-05-03 00:20:28,84342,5030,Industrial,Lake Angela
29097425,2023-10-15 23:26:38,40846,2397,Residential,Shawport
46908756,2023-08-27 02:52:13,16576,3926,Residential,Kevinmouth
3299267,2023-05-04 06:06:48,42019,5677,Residential,New Erik
60255092,2023-04-23 23:24:57,72665,895,Industrial,Port Kellyview
48759919,2023-04-20 16:58:37,55645,7026,Industrial,Matthewview
70263226,2023-01-27 20:58:31,54246,3311,Residential,South Samantha
50218790,2023-06-20 19:38:16,14039,9513,Commercial,Port Juliaberg
76392860,2023-10-16 11:03:03,76686,8317,Commercial,New Janice
81929030,2023-03-19 05:52:02,83971,7467,Industrial,Stanleyfort
40221982,2023-07-30 23:05:44,30455,1905,Commercial,East Kevinfurt
62719273,2023-03-19 01:50:37,13790,4818,Commercial,West Daniellemouth
91258603,2023-05-22 19:18:33,17626,9853,Residential,Port Elijahtown
29074617,2023-09-14 03:04:25,10693,415,Commercial,East Christopherville
11481302,2023-07-17 13:30:38,74928,2075,Commercial,Suzannetown
375874,2023-10-31 19:23:23,23955,8383,Residential,Jonesland
93354573,2023-12-25 23:17:57,47364,3947,Residential,Cartertown
66164868,2023-09-19 17:22:04,42009,4744,Commercial,Andersonhaven
13886954,2023-09-24 22:25:07,14897,2535,Commercial,South Nathan
86664241,2023-01-21 23:58:36,67186,4672,Residential,Christopherville
86522211,2023-12-21 12:21:26,34456,151,Commercial,Seanfurt
39819675,2023-08-08 00:50:56,2147,2168,Commercial,Mckinneyton
28254481,2023-07-07 06:30:24,83014,9738,Industrial,Lake Thomasberg
60392998,2023-05-03 00:31:15,55951,609,Residential,South Mike
30841376,2023-10-20 09:34:59,47113,8104,Industrial,Alejandrochester
3686192,2023-03-11 13:55:02,50814,9200,Industrial,Carrillotown
11324048,2023-02-27 03:53:15,70767,3985,Commercial,Daytown
40214650,2023-04-29 16:11:30,63803,2946,Commercial,West Gloria
2236239,2023-09-02 00:45:21,54186,6166,Residential,Scottton
65448528,2023-02-25 04:12:12,98014,2557,Industrial,Port Larry
20746330,2023-06-25 15:04:39,54203,391,Commercial,Smithberg
46981963,2023-06-15 11:42:18,56411,4436,Commercial,Brandontown
16073469,2023-08-18 18:51:16,75063,9061,Commercial,Donnaview
98171869,2023-03-15 14:37:24,57284,7804,Industrial,Shawnchester
82141332,2023-10-04 11:31:21,24256,6699,Commercial,East Joshualand
30407766,2023-07-08 13:19:30,59657,3776,Commercial,New Jack
53495955,2023-12-16 21:08:01,6915,4521,Industrial,Vangport
7644270,2023-01-07 04:44:39,52280,2871,Industrial,New Patrickstad
92594870,2023-07-19 16:07:03,8364,9919,Industrial,Seanmouth
94032642,2023-09-14 16:04:29,30622,2184,Residential,South Manuelstad
60540068,2023-04-12 04:44:32,5920,4024,Commercial,New Barbara
89070500,2023-07-01 18:16:20,9955,7248,Residential,West Deborahland
48365467,2023-05-06 07:01:41,43330,4291,Residential,East Jakebury
47341250,2023-01-01 08:51:59,18633,3354,Industrial,Cliffordborough
47739472,2023-03-20 00:06:42,54348,162,Commercial,East Adrian
22232110,2023-11-09 10:04:14,73147,1929,Commercial,New Tammy
99877202,2023-09-21 00:20:32,78057,3500,Commercial,New Brettburgh
22426766,2023-01-11 02:04:25,35385,1253,Industrial,Bernardfort
93119927,2023-06-16 04:49:31,98466,2838,Commercial,Samuelstad
98250561,2023-08-22 08:14:18,32600,9346,Industrial,Donaldhaven
13140962,2023-05-21 13:36:54,6426,4887,Commercial,New Samuel
16647535,2023-09-18 22:36:58,49854,2227,Commercial,North Johnland
63642371,2023-01-22 18:50:07,14220,8204,Industrial,Larsonstad
550656,2023-04-10 23:41:12,71675,8103,Residential,Taylorland
33644651,2023-06-17 18:44:54,76604,1009,Residential,Elliottshire
47338799,2023-12-03 01:05:02,47752,7762,Industrial,West Kimberly
7399277,2023-01-13 23:32:07,77497,8216,Residential,East Deborah
97456266,2023-01-27 18:23:02,1472,6106,Residential,North Joseph
44177774,2023-05-26 09:02:38,87376,8892,Residential,Torresfurt
14963610,2023-01-28 10:59:14,32220,2212,Residential,East Terriberg
85027223,2023-09-24 13:46:27,73072,3466,Industrial,Gouldville
59117993,2023-10-21 10:22:15,25731,9669,Residential,Matthewshire
20837853,2023-11-23 00:16:57,36919,5445,Commercial,East Nathan
86525058,2023-06-18 17:58:03,67769,2978,Residential,Lauraville
68940739,2023-05-28 10:01:04,89352,5503,Commercial,East Edwardview
61698999,2023-03-15 04:58:46,53750,8593,Residential,New Lindseymouth
23307194,2023-04-01 19:17:05,61203,3772,Residential,Jessicaberg
50732259,2023-06-18 12:40:51,40803,551,Commercial,Powersborough
78375231,2023-08-07 07:22:30,79801,1836,Industrial,West Linda
31348695,2023-04-17 15:38:15,95770,4478,Commercial,West Donna
77598986,2023-01-28 17:20:41,7432,1720,Industrial,Griffinburgh
89098214,2023-01-18 08:41:48,42684,4661,Residential,Tammyland
91139557,2023-12-22 11:19:44,55141,2504,Commercial,Port Nicole
22418715,2023-06-07 00:53:19,86206,4207,Commercial,Smithshire
55878934,2023-10-27 19:00:50,23247,8302,Commercial,Port Kathrynland
42028684,2023-07-04 17:44:18,46147,2088,Residential,New Brianville
87875720,2023-10-10 10:38:22,84172,726,Residential,West Christopher
75442018,2023-09-11 15:47:52,30613,8932,Commercial,Port Anthonystad
92339269,2023-04-21 02:49:08,18432,2567,Commercial,North Marychester
51041388,2023-01-12 07:28:36,54923,2397,Commercial,New Corey
84142563,2023-07-31 01:41:42,92562,6264,Industrial,Port Karinahaven
79874099,2023-01-09 09:22:41,89528,6028,Industrial,West Dawnborough
92202202,2023-10-12 15:06:22,66210,1557,Residential,New Austin
54217132,2023-07-17 03:17:04,58556,5650,Commercial,Port Sue
56569621,2023-09-07 21:02:08,95835,9766,Industrial,Lake Luischester
49096076,2023-10-27 14:48:58,58537,8597,Commercial,Clementsfort
82969842,2023-07-04 01:50:58,85060,783,Industrial,Weissbury
84735522,2023-05-22 17:57:13,14922,3031,Residential,Garciaview
59835698,2023-01-26 09:53:24,41291,9750,Commercial,Lake Peterfurt
48597479,2023-12-03 03:07:58,91666,9788,Residential,Angelashire
63062979,2023-10-09 21:39:01,99118,9357,Industrial,Port Tracy
58436792,2023-06-22 18:52:10,84666,394,Commercial,East Brittany
32579875,2023-04-20 22:57:24,32194,1125,Residential,Luisview
66898995,2023-03-07 14:54:01,10757,9518,Residential,Cameronmouth
